"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Cond","Foundation","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Functional","Fireplaces","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude","Log_Sale_Price","dist_HS","dist_MS","dist_PreSch","dist_ES_Sawyer","dist_ES_Mitchell","dist_ES_Meeker","dist_ES_Fellows","dist_ES_Edwards"
"2148","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8749,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",100,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1459,1459,"GasA","Excellent","Y","SBrkr",1459,0,1459,0,0,2,0,3,1,6,"Typ",1,"Attchd","RFn",2,527,"Typical","Paved",192,39,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"WD ","Normal",192000,-93.686795,42.016973,5.28330122870355,4957.37848490645,1338.3101372756,6746.88277395216,2049.17628860915,7688.81137238548,6574.64677227567,5645.01530243728,204.153427572489
"2149","Two_Story_1946_and_Newer","Residential_Low_Density",70,8749,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,325,979,"GasA","Excellent","Y","SBrkr",992,940,1932,1,0,2,1,3,1,7,"Typ",1,"Attchd","RFn",2,610,"Typical","Paved",0,120,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",213000,-93.687786,42.016961,5.32837960343874,5028.28020846062,1416.47348740371,6816.23442470508,2083.92332232163,7763.98781395341,6650.0676206631,5716.3566381241,258.573806933787
"2150","Two_Story_1946_and_Newer","Residential_Low_Density",65,8158,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",214,"Typical","PConc","Typical","No","Unf",7,"Unf",0,860,860,"GasA","Excellent","Y","SBrkr",860,869,1729,0,0,2,1,3,1,7,"Typ",0,"Attchd","Fin",2,542,"Typical","Paved",386,63,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",200000,-93.68675,42.016212,5.30102999566398,4998.75124942884,1312.24877719454,6790.71550442652,2125.945667702,7653.09657035237,6606.35710829502,5685.48061619459,139.549741835808
"2151","Two_Story_1946_and_Newer","Residential_Low_Density",66,16226,"Pave","No_Alley_Access","Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,747,1028,"GasA","Excellent","Y","SBrkr",1210,1242,2452,0,0,2,1,4,1,9,"Typ",1,"BuiltIn","Fin",2,683,"Typical","Paved",208,50,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",267000,-93.683813,42.0172,5.42651126136457,4734.70150720077,1114.26202214811,6527.94693361575,1941.27338769413,7471.94360747675,6339.72244535589,5420.94209781104,233.977619518243
"2152","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,11927,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",1994,1995,"Hip","CompShg","HdBoard","HdBoard","BrkFace",519,"Typical","PConc","Typical","Gd","BLQ",2,"GLQ",465,683,1556,"GasA","Excellent","Y","SBrkr",1592,0,1592,0,0,2,0,3,1,7,"Typ",1,"Attchd","Fin",2,484,"Typical","Paved",120,35,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",228000,-93.679583,42.018564,5.35793484700045,4358.5705129664,889.964077833844,6153.84710639051,1720.16815327167,7217.52015050336,5958.47296775817,5043.84492842388,592.32073512411
"2153","Two_Story_1946_and_Newer","Residential_Low_Density",0,12728,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",256,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,333,1531,"GasA","Excellent","Y","SBrkr",1531,908,2439,1,0,2,1,4,1,7,"Typ",1,"Attchd","Fin",2,560,"Typical","Paved",184,121,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",275000,-93.681196,42.018864,5.43933269383026,4452.75750956967,1015.47453156104,6244.8235470106,1708.61321508469,7352.20490473034,6065.99748220539,5139.61892313826,514.272637852912
"2154","Two_Story_1946_and_Newer","Residential_Low_Density",0,15295,"Pave","No_Alley_Access","Irregular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",1996,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",254,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,98,860,"GasA","Excellent","Y","SBrkr",1212,780,1992,1,0,2,1,3,1,7,"Min2",2,"Attchd","RFn",2,608,"Typical","Paved",225,32,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",211000,-93.6800822,42.0185298,5.32428245529769,4395.18644467023,919.652980638445,6189.88256278428,1729.41677875912,7253.06063222945,5997.53475243337,5080.79164309429,556.962552814563
"2155","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,11248,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2002,2002,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,567,1626,"GasA","Excellent","Y","SBrkr",1668,0,1668,1,0,2,0,3,1,7,"Typ",1,"Attchd","Fin",3,702,"Typical","Paved",257,45,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",285000,-93.679805,42.018017,5.45484486000851,4407.58540989233,866.941003236945,6203.93962632278,1782.86694280305,7207.81043078038,6000.967740068,5092.11430064883,543.271584934296
"2156","Two_Story_1946_and_Newer","Residential_Low_Density",80,10000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",438,"Typical","PConc","Typical","No","GLQ",3,"Unf",0,141,1220,"GasA","Excellent","Y","SBrkr",1220,870,2090,1,0,2,1,3,1,8,"Typ",1,"Attchd","RFn",2,556,"Typical","Paved",0,65,0,0,0,0,"No_Pool","No_Fence","None",0,12,2007,"WD ","Normal",240000,-93.681274,42.017856,5.38021124171161,4518.72940054606,958.477738371446,6313.63036510773,1819.9199405349,7310.29421522553,6118.5243085472,5204.16786007852,433.111097555794
"2157","One_Story_PUD_1946_and_Newer","Residential_Medium_Density",36,4435,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","TwnhsE","One_Story","Average",2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,189,848,"GasA","Excellent","Y","SBrkr",848,0,848,1,0,1,0,1,1,3,"Typ",0,"Attchd","Fin",2,420,"Typical","Paved",140,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",131500,-93.681085,42.016277,5.11892575282578,4604.60953823293,866.624254723069,6403.1085674674,1990.06502306209,7224.06176346484,6180.97812761465,5287.12522870342,368.282367410329
"2158","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,17227,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Mod","College_Creek","Norm","Norm","OneFam","One_Story","Average",1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,"Typical","PConc","Typical","Gd","GLQ",3,"Unf",0,426,1341,"GasA","Excellent","Y","SBrkr",1341,0,1341,1,0,1,1,1,1,5,"Typ",1,"Attchd","RFn",2,482,"Typical","Paved",240,84,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",246900,-93.679505,42.017753,5.39252108993193,4403.54924493104,829.636094455448,6200.83553774612,1809.08762933773,7172.83460953586,5991.25841816736,5087.33986965512,550.323525236925
"2159","Two_Story_1946_and_Newer","Residential_Low_Density",65,8200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,847,847,"GasA","Excellent","Y","SBrkr",847,1081,1928,0,0,2,1,4,1,8,"Typ",1,"BuiltIn","Fin",2,434,"Typical","Paved",100,48,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",219500,-93.687684,42.015974,5.34143452457814,5078.28769680216,1381.77608800443,6869.62310363818,2180.45179864421,7714.88106088618,6687.5958906576,5765.2469191665,197.376247889611
"2160","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,8450,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Mn","GLQ",3,"Unf",0,638,1337,"GasA","Excellent","Y","SBrkr",1337,0,1337,1,0,2,0,3,1,6,"Typ",0,"Attchd","RFn",2,531,"Typical","Paved",0,39,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"WD ","Normal",185000,-93.686903,42.014038,5.26717172840301,5142.04646409052,1289.69867858059,6939.06453524209,2356.23861661414,7577.20679314711,6722.83730911715,5825.78639481766,201.272151204657
"2161","Two_Story_1946_and_Newer","Residential_Low_Density",70,8145,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,738,738,"GasA","Excellent","Y","SBrkr",738,738,1476,0,0,2,1,3,1,7,"Typ",0,"Attchd","RFn",2,552,"Typical","Paved",0,35,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"New","Partial",179400,-93.684118,42.014039,5.25382243870807,4953.5188539266,1059.74472621113,6752.90998952834,2286.85646327617,7361.75337846537,6517.72076824152,5634.76054553565,190.433772899267
"2162","Two_Story_1946_and_Newer","Residential_Low_Density",79,9245,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,939,939,"GasA","Excellent","Y","SBrkr",939,858,1797,0,0,2,1,3,1,8,"Typ",0,"Attchd","RFn",2,639,"Typical","Paved",144,53,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",213500,-93.684137,42.014823,5.32939787936104,4904.19818440862,1070.40334109821,6702.41082497801,2202.99538712946,7394.94153172164,6479.21891575253,5586.90834180524,126.253407986619
"2163","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",63,8500,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",106,"Typical","PConc","Typical","Av","Unf",7,"Unf",0,1422,1422,"GasA","Excellent","Y","SBrkr",1422,0,1422,0,0,2,0,3,1,7,"Typ",0,"Attchd","RFn",2,626,"Typical","Paved",192,60,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"WD ","Normal",179600,-93.684714,42.013576,5.25430633233129,5023.67761397076,1107.00826719254,6823.24165460311,2349.51596296381,7389.59434734731,6585.3040330148,5704.63378451652,217.265040864337
"2164","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,8769,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Av","GLQ",3,"Unf",0,460,1169,"GasA","Excellent","Y","SBrkr",1190,0,1190,1,0,2,0,2,1,5,"Typ",0,"Attchd","RFn",2,578,"Typical","Paved",100,41,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"WD ","Normal",173500,-93.684625,42.013544,5.23929947912689,5019.82148836725,1099.60241539049,6819.48279052406,2350.97932979285,7381.45206070958,6580.45138079374,5700.62573809852,222.711564257122
"2165","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,8334,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average",2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1330,1330,"GasA","Excellent","Y","SBrkr",1330,0,1330,0,0,2,0,3,1,6,"Typ",1,"Attchd","Fin",2,437,"Typical","Paved",0,23,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"New","Partial",167840,-93.684285,42.01343,5.22489547084948,5004.6410636472,1071.41295112733,6804.64090876882,2355.93440537783,7350.66838757747,6561.54253286537,5684.86794134083,244.071048319814
"2166","Two_Story_1946_and_Newer","Residential_Low_Density",64,8333,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,738,738,"GasA","Good","Y","SBrkr",738,753,1491,0,0,2,1,3,1,7,"Typ",1,"Attchd","RFn",2,484,"Typical","Paved",100,30,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",168675,-93.684271,42.013467,5.22705071882733,5001.26601838748,1070.26135362486,6801.23471376187,2351.65660240989,7351.02519233125,6558.58618959632,5681.55143826498,240.709386819046
"2167","Two_Story_1946_and_Newer","Residential_Low_Density",64,9045,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","Mn","Unf",7,"Unf",0,768,768,"GasA","Excellent","Y","SBrkr",768,768,1536,0,0,2,1,3,1,6,"Typ",0,"Attchd","Fin",2,400,"Typical","Paved",0,40,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",167000,-93.683732,42.01469,5.22271647114758,4885.36095201918,1035.16567187643,6684.13062931575,2208.67743425483,7358.34647001434,6456.0871901987,5567.45075525387,162.41566211471
"2168","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,9170,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","OneFam","One_Story","Good",1965,1965,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","CBlock","Typical","No","ALQ",1,"GLQ",96,420,1214,"GasA","Excellent","Y","SBrkr",1214,0,1214,1,0,1,0,2,1,6,"Typ",0,"Detchd","Unf",2,461,"Fair","Paved",0,0,184,0,0,0,"No_Pool","Good_Privacy","Shed",400,4,2007,"WD ","Normal",140000,-93.6783521,42.0210331,5.14612803567824,4126.02435046531,1026.14054103901,5915.15149080487,1436.61247546766,7251.42481266479,5754.04854894538,4814.02863281971,851.257704612448
"2169","Split_Foyer","Residential_Low_Density",75,9825,"Pave","No_Alley_Access","Regular","Low","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","SFoyer","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",162,"Typical","CBlock","Typical","Gd","ALQ",1,"Unf",0,0,936,"GasA","Good","Y","SBrkr",936,0,936,1,0,1,0,2,1,4,"Typ",1,"Attchd","Unf",1,384,"Typical","Paved",405,0,0,0,0,0,"No_Pool","No_Fence","Shed",450,8,2007,"WD ","Abnorml",118500,-93.677545,42.020703,5.07371835034612,4088.21974862068,958.683029152636,5880.02685808086,1469.95102306695,7175.23749305781,5707.13563271844,4775.32092575034,873.307984871033
"2170","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",67,8308,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Above_Average",1963,1963,"Gable","CompShg","VinylSd","VinylSd","Stone",20,"Good","CBlock","Typical","No","BLQ",2,"LwQ",841,115,1088,"GasA","Typical","Y","SBrkr",1088,0,1088,0,0,1,0,2,1,4,"Typ",0,"Detchd","Unf",2,520,"Typical","Partial_Pavement",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"COD","Normal",110000,-93.676222,42.021221,5.04139268515823,3964.86804017873,956.680430974942,5757.10164426713,1413.4778080837,7106.63987527509,5583.81975477618,4651.84677120318,993.695034941699
"2171","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,10921,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Average",1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"Typical","CBlock","Typical","No","Rec",6,"Unf",0,440,960,"GasA","Typical","Y","FuseF",960,0,960,1,0,1,0,3,1,6,"Typ",0,"Attchd","Fin",1,432,"Typical","Partial_Pavement",120,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",94750,-93.671455,42.021195,4.97657921864011,3638.248437939,864.122743923778,5437.1819115944,1488.79288016241,6762.85557255214,5225.48713296751,4320.73552143772,1318.2001383881
"2172","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",74,16287,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average",1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","CBlock","Typical","No","ALQ",1,"BLQ",105,666,901,"GasA","Typical","Y","SBrkr",901,450,1351,1,0,1,0,3,1,7,"Typ",1,"Detchd","Unf",2,576,"Typical","Dirt_Gravel",0,0,43,0,100,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",122000,-93.671454,42.02103,5.08635983067475,3648.83513706463,845.75535096014,5448.06945827971,1506.28238406566,6753.47088972579,5233.23221099356,4330.92320415981,1309.47724762373
"2173","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,8240,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Above_Average",1960,1960,"Hip","CompShg","HdBoard","HdBoard","Stone",198,"Typical","CBlock","Typical","No","Unf",7,"Unf",0,1179,1179,"GasA","Good","Y","SBrkr",1179,0,1179,0,0,1,0,2,1,5,"Min2",0,"Attchd","Fin",2,622,"Typical","Partial_Pavement",0,0,0,0,0,0,"No_Pool","Good_Privacy","None",0,6,2007,"WD ","Normal",110000,-93.671453,42.020893,5.04139268515823,3657.6607230023,830.504695406603,5457.12865774445,1520.82399186568,6745.69472346413,5239.6905267108,4339.41136543575,1302.39948892223
"2174","Duplex_All_Styles_and_Ages","Residential_Low_Density",81,11841,"Grvl","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","SFoyer","Average",1990,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",104,"Good","CBlock","Typical","Av","GLQ",3,"Unf",0,0,816,"GasA","Typical","Y","SBrkr",816,0,816,1,0,1,0,3,1,5,"Typ",0,"No_Garage","No_Garage",0,0,"No_Garage","Paved",0,32,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",118500,-93.673197,42.019926,5.07371835034612,3837.60724951197,739.089331203779,5637.09953211925,1588.46503788249,6817.9568785889,5416.29029896312,4519.21496456223,1125.03676598752
"2175","Split_or_Multilevel","Residential_Low_Density",65,6285,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","SLvl","Above_Average",1976,1976,"Gable","CompShg","HdBoard","Plywood","None",0,"Fair","CBlock","Typical","Av","GLQ",3,"Unf",0,456,960,"GasA","Typical","Y","SBrkr",1044,0,1044,1,0,1,0,3,1,7,"Typ",1,"Detchd","Unf",2,528,"Fair","Paved",228,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",133500,-93.6747048,42.0196959,5.12548126570059,3954.05932763903,750.947174260357,5752.53173439695,1593.53420035192,6915.24615688728,5539.78503452358,4636.90828863337,1002.36981675451
"2176","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7917,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Good",1976,1976,"Hip","CompShg","HdBoard","HdBoard","BrkFace",174,"Good","CBlock","Good","No","BLQ",2,"Unf",0,392,1143,"GasA","Typical","Y","SBrkr",1113,0,1113,1,0,1,1,3,1,6,"Typ",1,"Attchd","RFn",1,504,"Good","Paved",370,30,0,0,0,0,"No_Pool","Good_Privacy","None",0,5,2007,"WD ","Normal",148000,-93.67525,42.019902,5.17026171539496,3978.03977742388,789.705688022107,5775.48227929184,1565.80172658758,6965.82438104542,5570.75394738793,4661.89217936177,974.254719229262
"2177","Duplex_All_Styles_and_Ages","Residential_Low_Density",0,9555,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","Two_Story","Above_Average",1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Slab","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","SBrkr",1100,1133,2233,0,0,2,1,5,2,11,"Typ",0,"Attchd","Fin",2,579,"Good","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,2,2007,"WD ","Normal",141000,-93.674327,42.01917,5.14921911265538,3962.65798335484,685.024380531461,5762.3564044489,1655.63554065908,6860.138313972,5537.17494881406,4643.87551618694,1004.59965581771
"2178","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8536,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Average",2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Typical","No","Unf",7,"Unf",0,1125,1125,"GasA","Good","Y","SBrkr",1125,0,1125,0,0,1,1,2,1,5,"Typ",0,"Attchd","Unf",2,430,"Typical","Paved",80,64,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"New","Partial",155000,-93.674307,42.018283,5.19033169817029,4020.18507516015,593.357240104995,5820.90917012044,1753.71424281484,6813.01842151185,5579.9657671587,4699.19296118975,969.770861902107
"2179","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7024,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Good","No","ALQ",1,"Unf",0,110,1090,"GasA","Good","Y","SBrkr",1090,0,1090,1,0,1,1,2,1,5,"Typ",0,"Attchd","Fin",2,450,"Typical","Paved",0,49,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",157000,-93.673253,42.018873,5.19589965240923,3911.04355423435,626.093461865754,5711.77593922129,1702.58272980106,6766.18194790584,5472.48186127098,4590.08779575398,1074.05123002491
"2180","Two_Story_1946_and_Newer","Residential_Low_Density",60,7023,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","Two_Story","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","PConc","Good","No","GLQ",3,"Unf",0,123,734,"GasA","Good","Y","SBrkr",734,674,1408,1,0,2,1,3,1,6,"Typ",0,"BuiltIn","Fin",2,489,"Typical","Paved",0,85,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",171500,-93.67318,42.018922,5.23426412437879,3902.93730588211,629.877929465525,5703.6631805197,1698.3545123924,6763.41753120772,5464.63048619483,4582.00549988401,1081.6315086544
